Lon,Lat,Elev,ampli47
6.2,46.725,0,0.96
6.2,46.75,0,1.11
6.2,46.775,0,0.96
6.2,46.8,0,0.96
6.2,46.825,0,0.47
6.2,46.85,0,0.47
6.2,46.875,0,1.11
6.2,46.9,0,0.96
6.2,46.925,0,0.96
6.2,46.95,0,0.96
6.2,46.975,0,0.96
6.2,47,0,0.96
6.2,47.025,0,0.96
6.2,47.05,0,0.96
6.2,47.075,0,0.96
6.2,47.1,0,0.96
6.2,47.125,0,0.96
6.2,47.15,0,0.96
6.2,47.175,0,0.96
6.2,47.2,0,0.96
6.2,47.225,0,0.96
6.2,47.25,0,0.96
6.2,47.275,0,0.47
6.2,47.3,0,0.47
6.2,47.325,0,0.96
6.2,47.35,0,0.94
6.2,47.375,0,0.96
6.2,47.4,0,0.96
6.2,47.425,0,0.96
6.2,47.45,0,0.88
6.2,47.475,0,0.96
6.2,47.5,0,0.96
6.2,47.525,0,0.94
6.2,47.55,0,0.94
6.2,47.575,0,0.94
6.2,47.6,0,0.94
6.2,47.625,0,0.94
6.2,47.65,0,0.47
6.2,47.675,0,0.94
6.2,47.7,0,0.47
6.2,47.725,0,0.47
6.2,47.75,0,1.22
6.2,47.775,0,1.21
6.2,47.8,0,0.94
6.225,45.8,0,0.47
6.225,45.825,0,0.44
6.225,45.85,0,0.47
6.225,45.875,0,0.47
6.225,45.9,0,0.47
6.225,45.925,0,0.47
6.225,45.95,0,0.47
6.225,45.975,0,0.16
6.225,46,0,0.53
6.225,46.025,0,0.53
6.225,46.05,0,0.57
6.225,46.075,0,0.57
6.225,46.1,0,0.53
6.225,46.125,0,0.86
6.225,46.15,0,0.94
6.225,46.175,0,1.11
6.225,46.2,0,0.94
6.225,46.225,0,1.05
6.225,46.25,0,0.86
6.225,46.275,0,0.86
6.225,46.3,0,0.47
6.225,46.325,0,0.47
6.225,46.35,0,0.47
6.225,46.375,0,0.86
6.225,46.4,0,0.86
6.225,46.425,0,0.86
6.225,46.45,0,0.86
6.225,46.475,0,0.86
6.225,46.5,0,0.86
6.225,46.525,0,0.96
6.225,46.55,0,0.96
6.225,46.575,0,0.96
6.225,46.6,0,1.19
6.225,46.625,0,0.96
6.225,46.65,0,0.96
6.225,46.675,0,0.96
6.225,46.7,0,0.96
6.225,46.725,0,1.11
6.225,46.75,0,0.96
6.225,46.775,0,0.96
6.225,46.8,0,0.96
6.225,46.825,0,0.96
6.225,46.85,0,0.47
6.225,46.875,0,0.47
6.225,46.9,0,0.96
6.225,46.925,0,0.96
6.225,46.95,0,0.96
6.225,46.975,0,0.96
6.225,47,0,0.96
6.225,47.025,0,1.11
6.225,47.05,0,0.96
6.225,47.075,0,0.96
6.225,47.1,0,0.96
6.225,47.125,0,0.96
6.225,47.15,0,0.96
6.225,47.175,0,0.96
6.225,47.2,0,0.96
6.225,47.225,0,0.96
6.225,47.25,0,0.96
6.225,47.275,0,0.96
6.225,47.3,0,0.47
6.225,47.325,0,0.47
6.225,47.35,0,0.94
6.225,47.375,0,0.96
6.225,47.4,0,0.47
6.225,47.425,0,0.96
6.225,47.45,0,0.96
6.225,47.475,0,0.96
6.225,47.5,0,0.94
6.225,47.525,0,0.94
6.225,47.55,0,0.94
6.225,47.575,0,0.94
6.225,47.6,0,0.94
6.225,47.625,0,0.94
6.225,47.65,0,0.94
6.225,47.675,0,0.47
6.225,47.7,0,0.47
6.225,47.725,0,0.47
6.225,47.75,0,1.22
6.225,47.775,0,1.21
6.225,47.8,0,0.47
6.25,45.8,0,0.44
6.25,45.825,0,0.47
6.25,45.85,0,0.47
6.25,45.875,0,0.47
6.25,45.9,0,0.47
6.25,45.925,0,0.47
6.25,45.95,0,0.47
6.25,45.975,0,0.47
6.25,46,0,0.47
6.25,46.025,0,0.53
6.25,46.05,0,0.53
6.25,46.075,0,0.57
6.25,46.1,0,0.57
6.25,46.125,0,0.53
6.25,46.15,0,0.94
6.25,46.175,0,0.86
6.25,46.2,0,0.94
6.25,46.225,0,0.86
6.25,46.25,0,0.86
6.25,46.275,0,0.94
6.25,46.3,0,0.86
6.25,46.325,0,0.47
6.25,46.35,0,0.47
6.25,46.375,0,0.47
6.25,46.4,0,0.86
6.25,46.425,0,0.94
6.25,46.45,0,0.86
6.25,46.475,0,0.86
6.25,46.5,0,0.86
6.25,46.525,0,0.96
6.25,46.55,0,0.96
6.25,46.575,0,0.96
6.25,46.6,0,0.96
6.25,46.625,0,0.96
6.25,46.65,0,0.96
6.25,46.675,0,0.96
6.25,46.7,0,0.96
6.25,46.725,0,0.96
6.25,46.75,0,0.96
6.25,46.775,0,1.11
6.25,46.8,0,0.96
6.25,46.825,0,0.96
6.25,46.85,0,0.96
6.25,46.875,0,0.47
6.25,46.9,0,1.11
6.25,46.925,0,0.96
6.25,46.95,0,0.96
6.25,46.975,0,0.96
6.25,47,0,0.96
6.25,47.025,0,0.47
6.25,47.05,0,0.96
6.25,47.075,0,0.96
6.25,47.1,0,0.96
6.25,47.125,0,0.96
6.25,47.15,0,0.96
6.25,47.175,0,0.96
6.25,47.2,0,0.47
6.25,47.225,0,0.96
6.25,47.25,0,0.96
6.25,47.275,0,0.96
6.25,47.3,0,0.47
6.25,47.325,0,0.47
6.25,47.35,0,0.94
6.25,47.375,0,0.94
6.25,47.4,0,0.96
6.25,47.425,0,0.96
6.25,47.45,0,0.47
6.25,47.475,0,0.96
6.25,47.5,0,0.96
6.25,47.525,0,0.94
6.25,47.55,0,0.94
6.25,47.575,0,0.94
6.25,47.6,0,0.94
6.25,47.625,0,0.94
6.25,47.65,0,0.94
6.25,47.675,0,0.47
6.25,47.7,0,0.47
6.25,47.725,0,0.47
6.25,47.75,0,0.47
6.25,47.775,0,1.21
6.25,47.8,0,0.47
6.275,45.8,0,0.47
6.275,45.825,0,0.47
6.275,45.85,0,0.47
6.275,45.875,0,0.47
6.275,45.9,0,0.47
6.275,45.925,0,0.47
6.275,45.95,0,0.47
6.275,45.975,0,0.47
6.275,46,0,0.16
6.275,46.025,0,0.57
6.275,46.05,0,0.53
6.275,46.075,0,0.57
6.275,46.1,0,0.57
6.275,46.125,0,0.94
6.275,46.15,0,0.47
6.275,46.175,0,0.57
6.275,46.2,0,0.57
6.275,46.225,0,0.86
6.275,46.25,0,0.86
6.275,46.275,0,0.86
6.275,46.3,0,0.86
6.275,46.325,0,0.86
6.275,46.35,0,0.47
6.275,46.375,0,0.47
6.275,46.4,0,0.56
6.275,46.425,0,0.86
6.275,46.45,0,0.86
6.275,46.475,0,0.86
6.275,46.5,0,0.86
6.275,46.525,0,1.11
6.275,46.55,0,0.96
6.275,46.575,0,1.11
6.275,46.6,0,0.96
6.275,46.625,0,0.47
6.275,46.65,0,0.96
6.275,46.675,0,0.96
6.275,46.7,0,0.96
6.275,46.725,0,0.96
6.275,46.75,0,0.96
6.275,46.775,0,0.88
6.275,46.8,0,1.11
6.275,46.825,0,1.11
6.275,46.85,0,0.96
6.275,46.875,0,0.47
6.275,46.9,0,0.47
6.275,46.925,0,0.96
6.275,46.95,0,0.96
6.275,46.975,0,0.96
6.275,47,0,0.96
6.275,47.025,0,0.96
6.275,47.05,0,0.47
6.275,47.075,0,0.96
6.275,47.1,0,0.96
6.275,47.125,0,0.96
6.275,47.15,0,0.96
6.275,47.175,0,0.96
6.275,47.2,0,0.96
6.275,47.225,0,0.96
6.275,47.25,0,0.96
6.275,47.275,0,0.47
6.275,47.3,0,0.96
6.275,47.325,0,0.47
6.275,47.35,0,0.94
6.275,47.375,0,0.94
6.275,47.4,0,0.94
6.275,47.425,0,0.88
6.275,47.45,0,0.47
6.275,47.475,0,0.96
6.275,47.5,0,0.96
6.275,47.525,0,0.96
6.275,47.55,0,0.94
6.275,47.575,0,0.94
6.275,47.6,0,0.94
6.275,47.625,0,0.94
6.275,47.65,0,0.94
6.275,47.675,0,0.47
6.275,47.7,0,0.47
6.275,47.725,0,0.47
6.275,47.75,0,1.22
6.275,47.775,0,1.22
6.275,47.8,0,0.47
6.3,45.8,0,0.47
6.3,45.825,0,0.47
6.3,45.85,0,0.47
6.3,45.875,0,0.47
6.3,45.9,0,0.47
6.3,45.925,0,0.47
6.3,45.95,0,0.47
6.3,45.975,0,0.16
6.3,46,0,0.47
6.3,46.025,0,0.57
6.3,46.05,0,0.53
6.3,46.075,0,0.57
6.3,46.1,0,0.57
6.3,46.125,0,0.57
6.3,46.15,0,0.94
6.3,46.175,0,0.94
6.3,46.2,0,0.57
6.3,46.225,0,0.86
6.3,46.25,0,0.86
6.3,46.275,0,0.86
6.3,46.3,0,0.94
6.3,46.325,0,0.86
6.3,46.35,0,0.86
6.3,46.375,0,0.47
6.3,46.4,0,0.47
6.3,46.425,0,0.47
6.3,46.45,0,0.94
6.3,46.475,0,0.86
6.3,46.5,0,0.86
6.3,46.525,0,0.86
6.3,46.55,0,1.11
6.3,46.575,0,0.96
6.3,46.6,0,0.96
6.3,46.625,0,0.96
6.3,46.65,0,0.47
6.3,46.675,0,0.96
6.3,46.7,0,0.96
6.3,46.725,0,0.96
6.3,46.75,0,0.86
6.3,46.775,0,0.96
6.3,46.8,0,0.47
6.3,46.825,0,0.96
6.3,46.85,0,1.11
6.3,46.875,0,0.96
6.3,46.9,0,0.47
6.3,46.925,0,1.11
6.3,46.95,0,0.96
6.3,46.975,0,0.96
6.3,47,0,0.96
6.3,47.025,0,0.96
6.3,47.05,0,0.47
6.3,47.075,0,0.96
6.3,47.1,0,0.96
6.3,47.125,0,0.96
6.3,47.15,0,0.96
6.3,47.175,0,0.96
6.3,47.2,0,0.96
6.3,47.225,0,0.96
6.3,47.25,0,0.96
6.3,47.275,0,0.47
6.3,47.3,0,0.47
6.3,47.325,0,0.47
6.3,47.35,0,0.94
6.3,47.375,0,0.94
6.3,47.4,0,0.94
6.3,47.425,0,0.94
6.3,47.45,0,0.94
6.3,47.475,0,0.88
6.3,47.5,0,0.96
6.3,47.525,0,0.96
6.3,47.55,0,0.94
6.3,47.575,0,0.94
6.3,47.6,0,0.94
6.3,47.625,0,0.94
6.3,47.65,0,0.94
6.3,47.675,0,0.47
6.3,47.7,0,0.47
6.3,47.725,0,0.47
6.3,47.75,0,0.47
6.3,47.775,0,1.21
6.3,47.8,0,0.88
6.325,45.8,0,0.44
6.325,45.825,0,0.16
6.325,45.85,0,0.16
6.325,45.875,0,0.47
6.325,45.9,0,0.47
6.325,45.925,0,0.47
6.325,45.95,0,0.16
6.325,45.975,0,0.47
6.325,46,0,0.47
6.325,46.025,0,0.16
6.325,46.05,0,0.57
6.325,46.075,0,0.57
6.325,46.1,0,0.57
6.325,46.125,0,0.47
6.325,46.15,0,0.57
6.325,46.175,0,0.57
6.325,46.2,0,0.47
6.325,46.225,0,0.47
6.325,46.25,0,0.86
6.325,46.275,0,0.86
6.325,46.3,0,0.47
6.325,46.325,0,0.86
6.325,46.35,0,0.86
6.325,46.375,0,0.47
6.325,46.4,0,0.47
6.325,46.425,0,0.47
6.325,46.45,0,0.94
6.325,46.475,0,1.05
6.325,46.5,0,0.94
6.325,46.525,0,0.94
6.325,46.55,0,0.86
6.325,46.575,0,0.96
6.325,46.6,0,0.96
6.325,46.625,0,0.96
6.325,46.65,0,1.11
6.325,46.675,0,0.47
6.325,46.7,0,0.96
6.325,46.725,0,0.96
6.325,46.75,0,0.96
6.325,46.775,0,0.86
6.325,46.8,0,0.96
6.325,46.825,0,0.47
6.325,46.85,0,1.11
6.325,46.875,0,0.96
6.325,46.9,0,0.94
6.325,46.925,0,0.94
6.325,46.95,0,1.11
6.325,46.975,0,0.96
6.325,47,0,0.96
6.325,47.025,0,0.96
6.325,47.05,0,0.96
6.325,47.075,0,0.47
6.325,47.1,0,0.96
6.325,47.125,0,0.96
6.325,47.15,0,0.96
6.325,47.175,0,0.96
6.325,47.2,0,0.96
6.325,47.225,0,0.47
6.325,47.25,0,0.47
6.325,47.275,0,0.47
6.325,47.3,0,0.47
6.325,47.325,0,0.47
6.325,47.35,0,0.47
6.325,47.375,0,0.94
6.325,47.4,0,0.94
6.325,47.425,0,0.47
6.325,47.45,0,0.47
6.325,47.475,0,0.88
6.325,47.5,0,0.96
6.325,47.525,0,0.96
6.325,47.55,0,0.94
6.325,47.575,0,0.94
6.325,47.6,0,0.47
6.325,47.625,0,0.47
6.325,47.65,0,0.47
6.325,47.675,0,1.22
6.325,47.7,0,1.22
6.325,47.725,0,0.47
6.325,47.75,0,1.22
6.325,47.775,0,0.88
6.325,47.8,0,0.88
6.35,45.8,0,0.47
6.35,45.825,0,0.47
6.35,45.85,0,0.47
6.35,45.875,0,0.16
6.35,45.9,0,0.16
6.35,45.925,0,0.47
6.35,45.95,0,0.47
6.35,45.975,0,0.47
6.35,46,0,0.16
6.35,46.025,0,0.47
6.35,46.05,0,0.47
6.35,46.075,0,0.94
6.35,46.1,0,0.47
6.35,46.125,0,0.47
6.35,46.15,0,0.57
6.35,46.175,0,0.47
6.35,46.2,0,0.16
6.35,46.225,0,0.16
6.35,46.25,0,0.47
6.35,46.275,0,0.86
6.35,46.3,0,0.86
6.35,46.325,0,0.86
6.35,46.35,0,0.86
6.35,46.375,0,0.47
6.35,46.4,0,0.47
6.35,46.425,0,0.47
6.35,46.45,0,0.47
6.35,46.475,0,0.86
6.35,46.5,0,0.86
6.35,46.525,0,0.94
6.35,46.55,0,0.86
6.35,46.575,0,1.11
6.35,46.6,0,1.11
6.35,46.625,0,0.96
6.35,46.65,0,1.11
6.35,46.675,0,0.96
6.35,46.7,0,0.96
6.35,46.725,0,0.96
6.35,46.75,0,0.96
6.35,46.775,0,0.86
6.35,46.8,0,0.96
6.35,46.825,0,0.96
6.35,46.85,0,0.96
6.35,46.875,0,0.96
6.35,46.9,0,0.86
6.35,46.925,0,0.47
6.35,46.95,0,0.96
6.35,46.975,0,0.96
6.35,47,0,0.96
6.35,47.025,0,0.96
6.35,47.05,0,0.96
6.35,47.075,0,0.96
6.35,47.1,0,0.96
6.35,47.125,0,0.96
6.35,47.15,0,0.96
6.35,47.175,0,0.96
6.35,47.2,0,0.96
6.35,47.225,0,0.96
6.35,47.25,0,0.47
6.35,47.275,0,0.47
6.35,47.3,0,0.47
6.35,47.325,0,0.47
6.35,47.35,0,0.47
6.35,47.375,0,0.94
6.35,47.4,0,0.47
6.35,47.425,0,0.47
6.35,47.45,0,0.47
6.35,47.475,0,0.47
6.35,47.5,0,0.47
6.35,47.525,0,0.96
6.35,47.55,0,0.94
6.35,47.575,0,0.94
6.35,47.6,0,0.94
6.35,47.625,0,0.47
6.35,47.65,0,0.47
6.35,47.675,0,0.47
6.35,47.7,0,1.22
6.35,47.725,0,0.47
6.35,47.75,0,1.22
6.35,47.775,0,0.88
6.35,47.8,0,0.88
6.375,45.8,0,0.47
6.375,45.825,0,0.47
6.375,45.85,0,0.16
6.375,45.875,0,0.16
6.375,45.9,0,0.16
6.375,45.925,0,0.47
6.375,45.95,0,0.47
6.375,45.975,0,0.47
6.375,46,0,0.47
6.375,46.025,0,0.47
6.375,46.05,0,0.16
6.375,46.075,0,0.56
6.375,46.1,0,0.44
6.375,46.125,0,0.57
6.375,46.15,0,0.16
6.375,46.175,0,0.61
6.375,46.2,0,0.61
6.375,46.225,0,0.47
6.375,46.25,0,0.47
6.375,46.275,0,0.86
6.375,46.3,0,0.86
6.375,46.325,0,0.94
6.375,46.35,0,0.47
6.375,46.375,0,0.47
6.375,46.4,0,0.47
6.375,46.425,0,0.47
6.375,46.45,0,0.47
6.375,46.475,0,0.94
6.375,46.5,0,0.86
6.375,46.525,0,0.86
6.375,46.55,0,0.86
6.375,46.575,0,0.86
6.375,46.6,0,0.86
6.375,46.625,0,0.86
6.375,46.65,0,1.11
6.375,46.675,0,1.11
6.375,46.7,0,0.96
6.375,46.725,0,0.96
6.375,46.75,0,0.96
6.375,46.775,0,0.86
6.375,46.8,0,0.96
6.375,46.825,0,0.96
6.375,46.85,0,0.96
6.375,46.875,0,0.96
6.375,46.9,0,0.96
6.375,46.925,0,0.96
6.375,46.95,0,1.11
6.375,46.975,0,0.96
6.375,47,0,0.96
6.375,47.025,0,0.96
6.375,47.05,0,1.11
6.375,47.075,0,0.96
6.375,47.1,0,0.96
6.375,47.125,0,0.96
6.375,47.15,0,0.96
6.375,47.175,0,0.96
6.375,47.2,0,0.96
6.375,47.225,0,0.47
6.375,47.25,0,0.47
6.375,47.275,0,0.96
6.375,47.3,0,0.47
6.375,47.325,0,0.47
6.375,47.35,0,0.88
6.375,47.375,0,0.47
6.375,47.4,0,0.94
6.375,47.425,0,0.47
6.375,47.45,0,0.47
6.375,47.475,0,1.22
6.375,47.5,0,1.22
6.375,47.525,0,0.88
6.375,47.55,0,0.94
6.375,47.575,0,0.94
6.375,47.6,0,0.47
6.375,47.625,0,0.47
6.375,47.65,0,0.47
6.375,47.675,0,1.22
6.375,47.7,0,1.22
6.375,47.725,0,1.22
6.375,47.75,0,1.21
6.375,47.775,0,0.88
6.375,47.8,0,0.94
6.4,45.8,0,0.47
6.4,45.825,0,0.47
6.4,45.85,0,0.16
6.4,45.875,0,0.16
6.4,45.9,0,0.16
6.4,45.925,0,0.16
6.4,45.95,0,0.47
6.4,45.975,0,0.47
6.4,46,0,0.47
6.4,46.025,0,0.47
6.4,46.05,0,0.47
6.4,46.075,0,0.56
6.4,46.1,0,0.44
6.4,46.125,0,0.94
6.4,46.15,0,0.94
6.4,46.175,0,0.61
6.4,46.2,0,0.61
6.4,46.225,0,0.61
6.4,46.25,0,0.61
6.4,46.275,0,0.61
6.4,46.3,0,0.86
6.4,46.325,0,0.86
6.4,46.35,0,0.47
6.4,46.375,0,0.47
6.4,46.4,0,0.47
6.4,46.425,0,0.47
6.4,46.45,0,0.47
6.4,46.475,0,0.94
6.4,46.5,0,0.94
6.4,46.525,0,0.86
6.4,46.55,0,0.86
6.4,46.575,0,0.86
6.4,46.6,0,0.86
6.4,46.625,0,1.11
6.4,46.65,0,0.86
6.4,46.675,0,1.11
6.4,46.7,0,0.96
6.4,46.725,0,1.11
6.4,46.75,0,0.96
6.4,46.775,0,0.96
6.4,46.8,0,0.96
6.4,46.825,0,0.96
6.4,46.85,0,0.96
6.4,46.875,0,1.11
6.4,46.9,0,0.96
6.4,46.925,0,0.96
6.4,46.95,0,0.96
6.4,46.975,0,0.96
6.4,47,0,0.96
6.4,47.025,0,0.96
6.4,47.05,0,1.11
6.4,47.075,0,0.94
6.4,47.1,0,0.47
6.4,47.125,0,0.96
6.4,47.15,0,0.96
6.4,47.175,0,0.96
6.4,47.2,0,0.96
6.4,47.225,0,0.96
6.4,47.25,0,0.47
6.4,47.275,0,0.96
6.4,47.3,0,0.47
6.4,47.325,0,0.47
6.4,47.35,0,0.47
6.4,47.375,0,0.47
6.4,47.4,0,0.94
6.4,47.425,0,0.94
6.4,47.45,0,0.94
6.4,47.475,0,0.47
6.4,47.5,0,1.22
6.4,47.525,0,0.88
6.4,47.55,0,0.94
6.4,47.575,0,0.94
6.4,47.6,0,0.94
6.4,47.625,0,0.47
6.4,47.65,0,0.47
6.4,47.675,0,0.88
6.4,47.7,0,1.22
6.4,47.725,0,1.22
6.4,47.75,0,1.21
6.4,47.775,0,0.94
6.4,47.8,0,0.94
6.425,45.8,0,0.44
6.425,45.825,0,0.47
6.425,45.85,0,0.47
6.425,45.875,0,0.47
6.425,45.9,0,0.16
6.425,45.925,0,0.16
6.425,45.95,0,0.47
6.425,45.975,0,0.47
6.425,46,0,0.16
6.425,46.025,0,0.47
6.425,46.05,0,0.47
6.425,46.075,0,0.47
6.425,46.1,0,0.47
6.425,46.125,0,0.61
6.425,46.15,0,0.61
6.425,46.175,0,0.61
6.425,46.2,0,0.61
6.425,46.225,0,0.61
6.425,46.25,0,0.61
6.425,46.275,0,0.61
6.425,46.3,0,0.94
6.425,46.325,0,0.86
6.425,46.35,0,0.94
6.425,46.375,0,0.47
6.425,46.4,0,0.47
6.425,46.425,0,0.47
6.425,46.45,0,0.47
6.425,46.475,0,0.86
6.425,46.5,0,0.86
6.425,46.525,0,1.05
6.425,46.55,0,0.86
6.425,46.575,0,0.86
6.425,46.6,0,0.86
6.425,46.625,0,0.94
6.425,46.65,0,0.86
6.425,46.675,0,0.86
6.425,46.7,0,0.96
6.425,46.725,0,0.96
6.425,46.75,0,0.96
6.425,46.775,0,0.96
6.425,46.8,0,0.96
6.425,46.825,0,0.96
6.425,46.85,0,0.96
6.425,46.875,0,0.96
6.425,46.9,0,0.96
6.425,46.925,0,0.94
6.425,46.95,0,0.96
6.425,46.975,0,0.96
6.425,47,0,0.96
6.425,47.025,0,0.96
6.425,47.05,0,0.96
6.425,47.075,0,0.94
6.425,47.1,0,0.96
6.425,47.125,0,0.96
6.425,47.15,0,0.96
6.425,47.175,0,0.96
6.425,47.2,0,0.96
6.425,47.225,0,0.96
6.425,47.25,0,0.47
6.425,47.275,0,0.96
6.425,47.3,0,0.47
6.425,47.325,0,0.47
6.425,47.35,0,0.47
6.425,47.375,0,0.47
6.425,47.4,0,0.94
6.425,47.425,0,0.94
6.425,47.45,0,0.94
6.425,47.475,0,0.47
6.425,47.5,0,0.47
6.425,47.525,0,1.21
6.425,47.55,0,1.21
6.425,47.575,0,0.94
6.425,47.6,0,0.47
6.425,47.625,0,0.47
6.425,47.65,0,0.47
6.425,47.675,0,1.22
6.425,47.7,0,1.21
6.425,47.725,0,1.21
6.425,47.75,0,0.94
6.425,47.775,0,0.94
6.425,47.8,0,0.94
6.45,45.8,0,0.47
6.45,45.825,0,0.47
6.45,45.85,0,0.47
6.45,45.875,0,0.47
6.45,45.9,0,0.16
6.45,45.925,0,0.16
6.45,45.95,0,0.47
6.45,45.975,0,0.47
6.45,46,0,0.47
6.45,46.025,0,0.47
6.45,46.05,0,0.47
6.45,46.075,0,0.47
6.45,46.1,0,0.47
6.45,46.125,0,0.47
6.45,46.15,0,0.47
6.45,46.175,0,0.47
6.45,46.2,0,0.47
6.45,46.225,0,0.61
6.45,46.25,0,0.61
6.45,46.275,0,0.47
6.45,46.3,0,0.61
6.45,46.325,0,0.16
6.45,46.35,0,0.94
6.45,46.375,0,0.47
6.45,46.4,0,0.47
6.45,46.425,0,0.47
6.45,46.45,0,0.47
6.45,46.475,0,0.94
6.45,46.5,0,0.86
6.45,46.525,0,0.86
6.45,46.55,0,0.86
6.45,46.575,0,0.86
6.45,46.6,0,0.86
6.45,46.625,0,0.86
6.45,46.65,0,1.11
6.45,46.675,0,0.86
6.45,46.7,0,1.11
6.45,46.725,0,1.11
6.45,46.75,0,0.96
6.45,46.775,0,0.96
6.45,46.8,0,0.96
6.45,46.825,0,0.94
6.45,46.85,0,0.96
6.45,46.875,0,0.96
6.45,46.9,0,1.11
6.45,46.925,0,0.96
6.45,46.95,0,1.11
6.45,46.975,0,0.96
6.45,47,0,0.96
6.45,47.025,0,0.96
6.45,47.05,0,0.96
6.45,47.075,0,0.94
6.45,47.1,0,0.96
6.45,47.125,0,0.96
6.45,47.15,0,0.96
6.45,47.175,0,0.96
6.45,47.2,0,0.96
6.45,47.225,0,0.96
6.45,47.25,0,0.96
6.45,47.275,0,0.96
6.45,47.3,0,0.47
6.45,47.325,0,0.47
6.45,47.35,0,0.47
6.45,47.375,0,0.47
6.45,47.4,0,0.96
6.45,47.425,0,0.47
6.45,47.45,0,0.94
6.45,47.475,0,0.94
6.45,47.5,0,0.47
6.45,47.525,0,1.21
6.45,47.55,0,1.21
6.45,47.575,0,0.47
6.45,47.6,0,0.47
6.45,47.625,0,0.88
6.45,47.65,0,1.22
6.45,47.675,0,0.88
6.45,47.7,0,0.94
6.45,47.725,0,0.94
6.45,47.75,0,0.94
6.45,47.775,0,0.94
6.45,47.8,0,0.94
6.475,45.8,0,0.47
6.475,45.825,0,0.47
6.475,45.85,0,0.47
6.475,45.875,0,0.47
6.475,45.9,0,0.47
6.475,45.925,0,0.47
6.475,45.95,0,0.16
6.475,45.975,0,0.93
6.475,46,0,0.47
6.475,46.025,0,0.16
6.475,46.05,0,0.47
6.475,46.075,0,0.47
6.475,46.1,0,0.47
6.475,46.125,0,0.44
6.475,46.15,0,0.47
6.475,46.175,0,0.61
6.475,46.2,0,0.47
6.475,46.225,0,0.47
6.475,46.25,0,0.61
6.475,46.275,0,0.47
6.475,46.3,0,0.47
6.475,46.325,0,0.94
6.475,46.35,0,0.94
6.475,46.375,0,0.47
6.475,46.4,0,0.47
6.475,46.425,0,0.47
6.475,46.45,0,0.47
6.475,46.475,0,0.47
6.475,46.5,0,0.86
6.475,46.525,0,1.05
6.475,46.55,0,0.86
6.475,46.575,0,0.86
6.475,46.6,0,0.86
6.475,46.625,0,0.86
6.475,46.65,0,1.05
6.475,46.675,0,1.11
6.475,46.7,0,1.11
6.475,46.725,0,1.11
6.475,46.75,0,0.86
6.475,46.775,0,0.96
6.475,46.8,0,0.96
6.475,46.825,0,0.47
6.475,46.85,0,0.96
6.475,46.875,0,0.96
6.475,46.9,0,1.03
6.475,46.925,0,0.96
6.475,46.95,0,0.96
6.475,46.975,0,0.96
6.475,47,0,1.11
6.475,47.025,0,0.96
6.475,47.05,0,0.96
6.475,47.075,0,0.96
6.475,47.1,0,0.96
6.475,47.125,0,0.96
6.475,47.15,0,0.96
6.475,47.175,0,0.96
6.475,47.2,0,0.96
6.475,47.225,0,0.96
6.475,47.25,0,0.96
6.475,47.275,0,0.47
6.475,47.3,0,0.47
6.475,47.325,0,0.47
6.475,47.35,0,0.47
6.475,47.375,0,0.47
6.475,47.4,0,0.96
6.475,47.425,0,0.96
6.475,47.45,0,0.94
6.475,47.475,0,0.94
6.475,47.5,0,0.94
6.475,47.525,0,1.22
6.475,47.55,0,1.21
6.475,47.575,0,0.88
6.475,47.6,0,1.22
6.475,47.625,0,0.88
6.475,47.65,0,0.88
6.475,47.675,0,0.88
6.475,47.7,0,0.94
6.475,47.725,0,0.94
6.475,47.75,0,0.47
6.475,47.775,0,0.94
6.475,47.8,0,0.47
6.5,45.8,0,0.95
6.5,45.825,0,0.47
6.5,45.85,0,0.47
6.5,45.875,0,0.47
6.5,45.9,0,0.47
6.5,45.925,0,0.47
6.5,45.95,0,0.16
6.5,45.975,0,0.47
6.5,46,0,0.16
6.5,46.025,0,0.16
6.5,46.05,0,0.47
6.5,46.075,0,0.56
6.5,46.1,0,0.47
6.5,46.125,0,0.47
6.5,46.15,0,0.44
6.5,46.175,0,0.16
6.5,46.2,0,0.61
6.5,46.225,0,0.47
6.5,46.25,0,0.47
6.5,46.275,0,0.61
6.5,46.3,0,0.61
6.5,46.325,0,0.61
6.5,46.35,0,0.94
6.5,46.375,0,0.94
6.5,46.4,0,0.88
6.5,46.425,0,0.47
6.5,46.45,0,0.47
6.5,46.475,0,0.47
6.5,46.5,0,0.47
6.5,46.525,0,0.86
6.5,46.55,0,0.86
6.5,46.575,0,1.05
6.5,46.6,0,0.86
6.5,46.625,0,0.86
6.5,46.65,0,0.86
6.5,46.675,0,1.11
6.5,46.7,0,0.86
6.5,46.725,0,1.11
6.5,46.75,0,0.86
6.5,46.775,0,1.11
6.5,46.8,0,0.96
6.5,46.825,0,0.86
6.5,46.85,0,0.96
6.5,46.875,0,0.96
6.5,46.9,0,0.96
6.5,46.925,0,0.96
6.5,46.95,0,0.96
6.5,46.975,0,0.96
6.5,47,0,0.96
6.5,47.025,0,0.96
6.5,47.05,0,0.96
6.5,47.075,0,0.96
6.5,47.1,0,0.96
6.5,47.125,0,0.96
6.5,47.15,0,0.96
6.5,47.175,0,0.96
6.5,47.2,0,0.96
6.5,47.225,0,0.96
6.5,47.25,0,0.47
6.5,47.275,0,0.47
6.5,47.3,0,0.96
6.5,47.325,0,0.47
6.5,47.35,0,0.47
6.5,47.375,0,0.88
6.5,47.4,0,0.96
6.5,47.425,0,0.96
6.5,47.45,0,0.94
